name,brand,model,mileage_km,fuel_type,transmission,engine_cc,city,price_pkr,time
Daihatsu Cuore  2010 CX Eco for Sale,Daihatsu,2010,26917,Petrol,Manual,800,Ghotki,1050000,Updated 22 days ago
Fiat Uno  2002  for Sale,Fiat,2002,5608,Petrol,Automatic,1000,Lahore,500000,Updated 22 days ago
Suzuki Mehran  2010 VX (CNG) for Sale,Suzuki,2010,3495,Petrol,Manual,800,Taxila,960000,Updated 22 days ago
Toyota Corolla  1994  for Sale,Toyota,1994,180000,Petrol,Automatic,1300,Karachi,1900000,Updated 22 days ago
Suzuki Margalla  2002  for Sale,Suzuki,2002,399000,Petrol,Manual,1300,Bhalwal,520000,Updated 22 days ago
Suzuki Mehran  2008 VXR for Sale,Suzuki,2008,100000,Petrol,Automatic,660,Lahore,985000,Updated 22 days ago
Mitsubishi Minica  2008 Natty for Sale,Mitsubishi,2008,100000,Petrol,Automatic,660,Islamabad,1725000,Updated 22 days ago
Honda Civic 6th Generation 1998 EXi Automatic for Sale,Honda,1998,120000,Petrol,Automatic,1500,Karachi,995000,Updated 22 days ago
Suzuki Alto  2008 VXR for Sale,Suzuki,2008,175000,Petrol,Manual,1000,Karachi,819000,Updated 22 days ago
Suzuki Potohar  1995 Basegrade for Sale,Suzuki,1995,100000,Petrol,Manual,1000,Lahore,1465000,Updated 22 days ago
Suzuki Khyber  1996 GA for Sale,Suzuki,1996,100000,Petrol,Manual,1000,Wah cantt,585000,Updated 22 days ago
Suzuki Khyber  1988  for Sale,Suzuki,1988,19200,Petrol,Manual,1000,Karachi,375000,Updated 22 days ago
Daihatsu Hijet  2009  for Sale,Daihatsu,2009,158000,Petrol,Automatic,660,Abbottabad,1350000,Updated 22 days ago
Suzuki Mehran  2003 VXR for Sale,Suzuki,2003,112233,Petrol,Manual,800,Peshawar,680000,Updated 22 days ago
Suzuki Mehran  2011 VX for Sale,Suzuki,2011,80000,Petrol,Manual,800,Rawalpindi,1400000,Updated 22 days ago
Honda City  2005 i-DSI for Sale,Honda,2005,184544,Petrol,Manual,1300,Hyderabad,1670000,Updated 22 days ago
Honda Civic  1990  for Sale,Honda,1990,95000,Petrol,Manual,1600,Karachi,980000,Updated 22 days ago
Toyota Vitz  2002 FL 1.0 for Sale,Toyota,2002,231000,Petrol,Automatic,1000,Rawalpindi,1750000,Updated 22 days ago
Nissan Sunny  1988 EX Saloon 1.3 for Sale,Nissan,1988,150000,Petrol,Manual,1300,Rawalpindi,900000,Updated 22 days ago
Suzuki Alto  2009 VXR for Sale,Suzuki,2009,288000,Petrol,Manual,1000,Lahore,935000,Updated 22 days ago
Suzuki Cultus  2010 VXLi for Sale,Suzuki,2010,123333,Petrol,Manual,1000,Karachi,1200000,Updated 22 days ago
Honda Civic  2000 VTi Oriel 1.6 for Sale,Honda,2000,100000,Petrol,Manual,1600,Peshawar,1420000,Updated 22 days ago
Suzuki Baleno  2005 JXL for Sale,Suzuki,2005,554321,Petrol,Manual,1300,Islamabad,1050000,Updated 22 days ago
Suzuki Alto  2007 VXR for Sale,Suzuki,2007,100000,Petrol,Manual,1000,Peshawar,1080000,Updated 22 days ago
Suzuki Mehran  2007 VX (CNG) for Sale,Suzuki,2007,123654,CNG,Manual,800,Peshawar,840000,Updated 22 days ago
Nissan Sunny  1998  for Sale,Nissan,1998,165000,Petrol,Automatic,1300,Karachi,950000,Updated 22 days ago
Honda Civic  2002 VTi Prosmatec 1.6 for Sale,Honda,2002,109000,Petrol,Automatic,1600,Karachi,1275000,Updated 22 days ago
Honda Civic 7th Generation (Facelift) 2004 EXi for Sale,Honda,2004,234000,Petrol,Manual,1500,Rawalpindi,1800000,Updated 22 days ago
Suzuki Mehran  2006 VX for Sale,Suzuki,2006,80000,Petrol,Manual,800,Rawalpindi,725000,Updated 22 days ago
Suzuki Liana  2006 RXi for Sale,Suzuki,2006,123213,Petrol,Manual,1300,Rawalpindi,1340000,Updated 22 days ago
Daihatsu Mira  2006 X for Sale,Daihatsu,2006,99000,Petrol,Automatic,660,Karachi,1575000,Updated 22 days ago
Nissan Sunny  1998  for Sale,Nissan,1998,80000,Petrol,Manual,1600,Peshawar,780000,Updated 22 days ago
Chevrolet Exclusive  2005  for Sale,Chevrolet,2005,56987,CNG,Manual,800,Mardan,670000,Updated 22 days ago
Suzuki Mehran  2011 VX for Sale,Suzuki,2011,76000,Petrol,Manual,800,Gojra,990000,Updated 22 days ago
Suzuki Cultus  2006 VXR for Sale,Suzuki,2006,10000,Petrol,Manual,1000,Peshawar,1020000,Updated 22 days ago
Honda Civic 5th Generation 1995 EX for Sale,Honda,1995,350000,Petrol,Manual,1500,Lahore,845000,Updated 22 days ago
Suzuki Margalla  1994  for Sale,Suzuki,1994,42833,CNG,Manual,1300,Fateh Jang,750000,Updated 22 days ago
Suzuki Cultus  2003 VXL (CNG) for Sale,Suzuki,2003,56000,CNG,Manual,1000,Kamra,890000,Updated 22 days ago
Toyota Corolla  2010 XLi VVTi for Sale,Toyota,2010,115000,Petrol,Manual,1300,Charsadda,2000000,Updated 22 days ago
Suzuki Cultus  2006 VXR for Sale,Suzuki,2006,950000,Petrol,Manual,1000,Rawalpindi,1050000,Updated 22 days ago
Suzuki Bolan  2011 VX for Sale,Suzuki,2011,22384,Petrol,Manual,800,Chiniot,1050000,Updated 22 days ago
Suzuki Mehran  2008 VX (CNG) for Sale,Suzuki,2008,70000,Petrol,Manual,800,Islamabad,960000,Updated 22 days ago
Suzuki Alto  2011 VXR for Sale,Suzuki,2011,150000,Petrol,Manual,1000,Rawalpindi,1290000,Updated 22 days ago
Suzuki Swift  1987  for Sale,Suzuki,1987,100000,Petrol,Automatic,1000,Islamabad,530000,Updated 22 days ago
Suzuki Cultus  2007 VXR for Sale,Suzuki,2007,100000,Petrol,Manual,1000,Islamabad,980000,Updated 22 days ago
Suzuki Cultus  2007 VXL (CNG) for Sale,Suzuki,2007,100000,Petrol,Manual,1000,Abbottabad,1060000,Updated 22 days ago
Mazda Scrum Wagon  1981  for Sale,Mazda,1981,200000,Diesel,Automatic,2000,Jhelum,650000,Updated 22 days ago
Suzuki Baleno  2000 JXR for Sale,Suzuki,2000,548631,Petrol,Manual,1300,Islamabad,1250000,Updated 22 days ago
Daihatsu Cuore  2004 CX Ecomatic for Sale,Daihatsu,2004,1,Petrol,Automatic,800,Karachi,1050000,Updated 22 days ago
Suzuki Liana  2006 Eminent Automatic for Sale,Suzuki,2006,230000,Petrol,Automatic,1600,Peshawar,1550000,Updated 22 days ago
Toyota Corolla  1986 DX Saloon for Sale,Toyota,1986,96000,Petrol,Manual,1300,Lahore,800000,Updated 22 days ago
Suzuki Khyber  1997 GA for Sale,Suzuki,1997,80000,Petrol,Manual,1000,Lahore,675000,Updated 22 days ago
Suzuki Mehran  2009 VX (CNG) for Sale,Suzuki,2009,52238,Petrol,Manual,800,Lahore,795000,Updated 22 days ago
Honda Civic  2000 EXi for Sale,Honda,2000,1,Petrol,Manual,1500,Lahore,850000,Updated 22 days ago
Honda City  2005 i-DSI for Sale,Honda,2005,166000,Petrol,Manual,1300,Lahore,1680000,Updated 22 days ago
Honda Civic 7th Generation (Facelift) 2004 VTi 1.6 for Sale,Honda,2004,129000,Petrol,Manual,1600,Lahore,1855000,Updated 22 days ago
Toyota Corolla  1998  for Sale,Toyota,1998,200000,Petrol,Manual,1500,Peshawar,1300000,Updated 22 days ago
Suzuki Mehran  2011 VXR for Sale,Suzuki,2011,37000,Petrol,Manual,800,Islamabad,960000,Updated 22 days ago
Toyota Crown  1994 Super Select for Sale,Toyota,1994,100000,Petrol,Automatic,2500,Arifwala,1800000,Updated 22 days ago
Toyota IST  2004 1.3 F for Sale,Toyota,2004,165000,Petrol,Automatic,1300,Karachi,1949000,Updated 22 days ago
Honda Civic 6th Generation 1997 VTi 1.6 for Sale,Honda,1997,1,Petrol,Manual,1600,Wah cantt,1290000,Updated 22 days ago
Suzuki Cultus  2003 VXR for Sale,Suzuki,2003,82000,Petrol,Manual,1000,Wah cantt,950000,Updated 22 days ago
Toyota Vitz  2008 F 1.0 for Sale,Toyota,2008,60500,Petrol,Automatic,1000,Kohat,1980000,Updated 22 days ago
Suzuki Khyber  1998 GA for Sale,Suzuki,1998,95000,Petrol,Manual,1000,Islamabad,780000,Updated 22 days ago
Toyota Land Cruiser  1987  for Sale,Toyota,1987,150000,Diesel,Automatic,2700,Peshawar,1300000,Updated 22 days ago
Honda City  2006 i-DSI Vario for Sale,Honda,2006,310000,Petrol,Automatic,1300,Lahore,1800000,Updated 22 days ago
Honda City  2006 i-DSI for Sale,Honda,2006,495900,Petrol,Manual,1300,Lahore,1925000,Updated 22 days ago
Mitsubishi Lancer  2005 GLX Automatic 1.3 for Sale,Mitsubishi,2005,176000,Petrol,Automatic,1300,Lahore,1600000,Updated 22 days ago
Daihatsu Cuore  2001 CL Eco for Sale,Daihatsu,2001,8500,Petrol,Manual,800,Bahawalnagar,850000,Updated 22 days ago
Daihatsu Cuore  2007 CX Eco for Sale,Daihatsu,2007,54000,Petrol,Manual,800,Karachi,1200000,Updated 22 days ago
Suzuki Khyber  1991 GA for Sale,Suzuki,1991,1,Petrol,Manual,1000,Karachi,370000,Updated 22 days ago
Nissan AD Van  2006  for Sale,Nissan,2006,121000,Petrol,Automatic,1300,Karachi,1650000,Updated 22 days ago
Nissan March  2007 Bolero for Sale,Nissan,2007,170800,Petrol,Automatic,1200,Lahore,1575000,Updated 22 days ago
Daihatsu Charade  1986 CX for Sale,Daihatsu,1986,100000,Petrol,Manual,1000,Karachi,280000,Updated 22 days ago
Toyota Cressida  1982  for Sale,Toyota,1982,100000,Petrol,Manual,1800,Karachi,350000,Updated 22 days ago
Suzuki Cultus  2008 VXRi for Sale,Suzuki,2008,100000,Petrol,Manual,1000,Islamabad,1175000,Updated 22 days ago
Mitsubishi Pajero  1986  for Sale,Mitsubishi,1986,350000,Diesel,Manual,2346,Multan,1600000,Updated 22 days ago
Toyota Corolla  1993  for Sale,Toyota,1993,28500,Petrol,Manual,1500,Lahore,1230000,Updated 22 days ago
Suzuki Cultus  2010 VXLi for Sale,Suzuki,2010,88000,Petrol,Manual,1000,Faisalabad,1230000,Updated 22 days ago
Suzuki Khyber  1998 Limited Edition for Sale,Suzuki,1998,100000,Petrol,Manual,1000,Abbottabad,530000,Updated 22 days ago
Toyota Corolla  1988 DX for Sale,Toyota,1988,53268,Petrol,Manual,1300,Akora khattak,730000,Updated 22 days ago
Toyota Vitz  2003 FL 1.0 for Sale,Toyota,2003,190000,Petrol,Automatic,1000,Karachi,1910000,Updated 22 days ago
Suzuki Mehran  1995 VX for Sale,Suzuki,1995,18,LPG,Manual,800,Islamabad,420000,Updated 22 days ago
Suzuki Cultus  2008 VXLi (CNG) for Sale,Suzuki,2008,102000,Petrol,Manual,1000,Chichawatni,1385000,Updated 22 days ago
Toyota Land Cruiser  1986 RKR for Sale,Toyota,1986,236789,Petrol,Manual,4200,Jhelum,1650000,Updated 22 days ago
KIA Sportage  2003  for Sale,KIA,2003,12340,Petrol,Automatic,2000,Islamabad,1530000,Updated 22 days ago
Suzuki Cultus  2008 VXRi for Sale,Suzuki,2008,115000,Petrol,Manual,1000,Islamabad,1550000,Updated 22 days ago
Nissan Sunny  1985  for Sale,Nissan,1985,200000,Petrol,Manual,1600,Karachi,485000,Updated 22 days ago
Toyota Corolla  1990  for Sale,Toyota,1990,35000,Petrol,Manual,1500,Karachi,675000,Updated 22 days ago
Suzuki Mehran  2003 VXR for Sale,Suzuki,2003,122500,Petrol,Manual,800,Gujrat,800000,Updated 22 days ago
Honda Civic 6th Generation 1999 VTi Automatic 1.6 for Sale,Honda,1999,11,Petrol,Automatic,1600,Peshawar,1422000,Updated 22 days ago
Suzuki Bolan  2010 VX for Sale,Suzuki,2010,100000,Petrol,Manual,800,Islamabad,700000,Updated 22 days ago
Hyundai Santro  2008  for Sale,Hyundai,2008,140000,Petrol,Manual,1000,Burewala,1600000,Updated 22 days ago
Honda City  2007 i-DSI for Sale,Honda,2007,250000,Petrol,Manual,1300,Multan,1850000,Updated 22 days ago
Honda Civic  2003 EXi Prosmatec for Sale,Honda,2003,309000,Petrol,Automatic,1500,Multan,1650000,Updated 22 days ago
Chevrolet Exclusive  2006  for Sale,Chevrolet,2006,90000,Petrol,Manual,800,Rawalpindi,990000,Updated 22 days ago
Suzuki Liana  2007 LXi Sport for Sale,Suzuki,2007,190000,Petrol,Manual,1300,Lahore,1400000,Updated 22 days ago
Daihatsu Move  2010 Custom X for Sale,Daihatsu,2010,123000,Petrol,Automatic,660,Rawalpindi,1990000,Updated 22 days ago
Honda Civic 6th Generation 1999 EXi Automatic for Sale,Honda,1999,200000,Petrol,Automatic,1500,Karachi,1100000,Updated 22 days ago
Nissan AD Van  2006  for Sale,Nissan,2006,150000,Petrol,Manual,1300,Islamabad,1850000,Updated 22 days ago
Honda Civic 7th Generation (Facelift) 2004 VTi Oriel Prosmatec 1.6 for Sale,Honda,2004,250000,Petrol,Automatic,1600,Rawalpindi,1850000,Updated 22 days ago
Mazda Carol  2011 GS4 for Sale,Mazda,2011,108578,Petrol,Automatic,660,Lahore,1990000,Updated 22 days ago
Suzuki Mehran  2002 VX for Sale,Suzuki,2002,32000,Petrol,Manual,800,Lahore,515000,Updated 22 days ago
Hyundai Santro  2004 Club GV for Sale,Hyundai,2004,121385,Petrol,Manual,1100,Lahore,1150000,Updated 22 days ago
Suzuki Alto  2010 VX for Sale,Suzuki,2010,182000,Petrol,Manual,1000,Gujranwala,1275000,Updated 22 days ago
Daihatsu Cuore  2009 CX Eco for Sale,Daihatsu,2009,250000,Petrol,Manual,800,Chunian,1100000,Updated 22 days ago
Mitsubishi Lancer  2005 GLX 1.3 for Sale,Mitsubishi,2005,250000,Petrol,Manual,1300,Lahore,1730000,Updated 22 days ago
Suzuki Cultus  2010 VXRi for Sale,Suzuki,2010,64000,Petrol,Manual,1000,Lahore,1280000,Updated 22 days ago
Suzuki Liana  2008 RXi (CNG) for Sale,Suzuki,2008,188979,CNG,Manual,1300,Peshawar,1220000,Updated 23 days ago
Suzuki Cultus  2007 VXR (CNG) for Sale,Suzuki,2007,100000,Petrol,Manual,1000,Taxila,930000,Updated 23 days ago
Suzuki Cultus  2005 VXR for Sale,Suzuki,2005,100000,Petrol,Manual,1000,Abbottabad,890000,Updated 23 days ago
Daihatsu Cuore  2007 CX Eco for Sale,Daihatsu,2007,100000,Petrol,Manual,800,Karachi,870000,Updated 23 days ago
Toyota Corolla 9th (E120) Generation 2005 XLi for Sale,Toyota,2005,100000,Petrol,Manual,1300,Nankana sahib,1720000,Updated 23 days ago
Toyota Corolla  1994 GLi 1.6 for Sale,Toyota,1994,999000,Petrol,Manual,1600,Islamabad,1170000,Updated 23 days ago
Daihatsu Cuore  2008 CX Eco for Sale,Daihatsu,2008,67000,Petrol,Manual,800,Karachi,1290000,Updated 23 days ago
Suzuki Cultus  2006 VXR for Sale,Suzuki,2006,123,Petrol,Manual,1000,Rawalpindi,1000000,Updated 23 days ago
Honda City  2007 i-DSI for Sale,Honda,2007,100000,Petrol,Manual,1300,Gujranwala,1900000,Updated 23 days ago
Suzuki Khyber  1988  for Sale,Suzuki,1988,15000,Petrol,Manual,1000,Peshawar,400000,Updated 23 days ago
Honda Civic 7th Generation (Facelift) 2005 EXi for Sale,Honda,2005,192000,Petrol,Manual,1500,Faisalabad,1680000,Updated 23 days ago
KIA Classic  2001 LX for Sale,KIA,2001,30000,CNG,Manual,1323,Swabi,630000,Updated 23 days ago
Honda City  2005 i-DSI for Sale,Honda,2005,140000,Petrol,Manual,1300,Lahore,1850000,Updated 23 days ago
Suzuki Cultus  2007 VXRi for Sale,Suzuki,2007,15000,Petrol,Manual,1000,Lahore,894000,Updated 23 days ago
Suzuki Khyber  1998 GA for Sale,Suzuki,1998,20000,Petrol,Manual,1000,Rawalpindi,770000,Updated 23 days ago
Suzuki Cultus  2001 VXR for Sale,Suzuki,2001,9874,Petrol,Manual,1000,Lahore,785000,Updated 23 days ago
Mitsubishi Lancer  2005 GL for Sale,Mitsubishi,2005,286000,Petrol,Manual,1300,Rawalpindi,1450000,Updated 23 days ago
Suzuki Cultus  2010 VXRi for Sale,Suzuki,2010,170000,Petrol,Manual,1000,Lahore,1400000,Updated 23 days ago
Suzuki Cultus  2007 VXR for Sale,Suzuki,2007,100000,Petrol,Manual,1000,Hyderabad,885000,Updated 23 days ago
Toyota Corolla 9th (E120) Generation 2003 2.0D Saloon for Sale,Toyota,2003,175000,Diesel,Manual,2000,Lahore,1950000,Updated 23 days ago
Suzuki Mehran  2005 VXR for Sale,Suzuki,2005,76000,Petrol,Manual,800,Chakwal,750000,Updated 23 days ago
Suzuki Cultus  2007 VXL for Sale,Suzuki,2007,85000,Petrol,Manual,1000,Islamabad,1120000,Updated 23 days ago
Suzuki Potohar  1993 Basegrade for Sale,Suzuki,1993,283000,Petrol,Manual,1000,Sialkot,1650000,Updated 23 days ago
Toyota Corolla 8th (E110) Generation 1994 XE Limited for Sale,Toyota,1994,500000,Petrol,Manual,1300,Charsadda,1290000,Updated 23 days ago
Subaru Pleo  1997  for Sale,Subaru,1997,107000,LPG,Manual,660,Karachi,530000,Updated 23 days ago
Toyota Corolla  1986 GL Saloon for Sale,Toyota,1986,100000,Petrol,Manual,1500,Karachi,710000,Updated 23 days ago
Honda City  2001 EXi for Sale,Honda,2001,8000,Petrol,Manual,1300,Islamabad,1350000,Updated 23 days ago
KIA Classic  2001 LX for Sale,KIA,2001,125865,Petrol,Manual,1323,Islamabad,640000,Updated 23 days ago
Hyundai Santro  2006 Club for Sale,Hyundai,2006,150000,Petrol,Manual,1000,Lahore,1140000,Updated 23 days ago
Suzuki Liana  2006 LXi for Sale,Suzuki,2006,20000,Petrol,Manual,1300,Karachi,1350000,Updated 23 days ago
Nissan Sunny  1989  for Sale,Nissan,1989,100000,CNG,Manual,1500,Abbottabad,800000,Updated 23 days ago
Suzuki Baleno  2005 JXR for Sale,Suzuki,2005,123,Petrol,Manual,1300,Toba Tek Singh,1300000,Updated 23 days ago
Suzuki Margalla  1996 GL for Sale,Suzuki,1996,300000,Petrol,Manual,1300,Sheikhupura,450000,Updated 23 days ago
Suzuki Every  2009 Join for Sale,Suzuki,2009,250000,Petrol,Automatic,660,Islamabad,1650000,Updated 23 days ago
Suzuki Baleno  2000 GL for Sale,Suzuki,2000,100000,Petrol,Manual,1300,Islamabad,1150000,Updated 23 days ago
Mazda 323  1990 1.6L GLX for Sale,Mazda,1990,400000,Petrol,Manual,1600,Karachi,1200000,Updated 23 days ago
Honda City  2004 i-DSI for Sale,Honda,2004,406000,Petrol,Manual,1300,Lahore,1820000,Updated 23 days ago
Honda Civic Reborn 2007 VTi 1.8 i-VTEC for Sale,Honda,2007,197000,Petrol,Manual,1800,Sargodha,1950000,Updated 23 days ago
Suzuki Cultus  2007 VXL for Sale,Suzuki,2007,100000,Petrol,Manual,1000,Lahore,990000,Updated 23 days ago
Suzuki Khyber  1999 GA for Sale,Suzuki,1999,200000,Petrol,Manual,1000,Karachi,450000,Updated 23 days ago
Nissan March  2003  for Sale,Nissan,2003,130000,Petrol,Automatic,1000,Rawalpindi,1800000,Updated 23 days ago
Hyundai Santro  2010  for Sale,Hyundai,2010,164000,Petrol,Manual,1000,Faisalabad,1350000,Updated 23 days ago
Suzuki Alto  2003 VXR for Sale,Suzuki,2003,65000,LPG,Manual,1000,Karachi,680000,Updated 23 days ago
Daihatsu Cuore  2006 CX for Sale,Daihatsu,2006,180000,Petrol,Manual,800,Lahore,795000,Updated 23 days ago
Toyota Corolla 9th (E120) Generation 2002 SE Saloon Automatic for Sale,Toyota,2002,200000,Petrol,Automatic,1600,Rawalpindi,1890000,Updated 23 days ago
Suzuki Alto  1993  for Sale,Suzuki,1993,112233,Petrol,Manual,660,Karachi,280000,Updated 23 days ago
Nissan AD Van  2006  for Sale,Nissan,2006,300000,Petrol,Automatic,1500,Islamabad,1585000,Updated 23 days ago
Suzuki Liana  2010 Eminent Automatic for Sale,Suzuki,2010,172000,Petrol,Automatic,1600,Lahore,1800000,Updated 23 days ago
Suzuki Mehran  2011 VX for Sale,Suzuki,2011,65000,Petrol,Manual,800,Karachi,785000,Updated 23 days ago
Suzuki Mehran  2007 VX for Sale,Suzuki,2007,46000,Petrol,Manual,800,Rawalpindi,850000,Updated 23 days ago
Suzuki Ravi  2011 Euro II for Sale,Suzuki,2011,65000,Petrol,Manual,800,Sargodha,1050000,Updated 23 days ago
Mitsubishi Pajero Mini  1995 VR for Sale,Mitsubishi,1995,196500,Petrol,Automatic,660,Karachi,950000,Updated 23 days ago
Suzuki Mehran  2010 VX (CNG) for Sale,Suzuki,2010,80000,Petrol,Manual,800,Islamabad,800000,Updated 23 days ago
Hyundai Santro  2003 Club for Sale,Hyundai,2003,100000,Petrol,Manual,1000,Sialkot,1050000,Updated 23 days ago
Fiat Uno  2001  for Sale,Fiat,2001,160000,Petrol,Manual,1000,Sialkot,525000,Updated 23 days ago
Honda City  2003 EXi S Automatic for Sale,Honda,2003,150000,Petrol,Automatic,1500,Lahore,1200000,Updated 23 days ago
Daihatsu Charade  1984 CS for Sale,Daihatsu,1984,143434,Petrol,Manual,1000,Karachi,400000,Updated 23 days ago
Suzuki Mehran  2007 VXR for Sale,Suzuki,2007,99011,Petrol,Manual,800,Lahore,680000,Updated 23 days ago
Honda Fit  2007 13G for Sale,Honda,2007,140000,Petrol,Automatic,1300,Karachi,1870000,Updated 23 days ago
Suzuki Bolan  2007 VX for Sale,Suzuki,2007,99000,Petrol,Manual,800,Nowshera cantt,780000,Updated 23 days ago
Toyota Corolla  1984 DX Saloon for Sale,Toyota,1984,156000,Petrol,Manual,1300,Haripur,1000000,Updated 23 days ago
Honda Civic 7th Generation (Facelift) 2005 VTi Oriel UG 1.6 for Sale,Honda,2005,200000,Petrol,Manual,1600,Hafizabad,1750000,Updated 23 days ago
Honda City  2002 EXi for Sale,Honda,2002,100000,Petrol,Manual,1300,Islamabad,1290000,Updated 23 days ago
Honda City  2003 EXi for Sale,Honda,2003,150,Petrol,Manual,1300,Lahore,1195000,Updated 23 days ago
Suzuki Cultus  2011 VXRi for Sale,Suzuki,2011,786,Petrol,Manual,1000,Karachi,1150000,Updated 23 days ago
Mitsubishi Galant  1994 Base Grade 1.8 for Sale,Mitsubishi,1994,300000,Petrol,Automatic,1800,Lahore,1250000,Updated 23 days ago
Daihatsu Cuore  2008 CX Eco for Sale,Daihatsu,2008,151000,Petrol,Manual,800,Nowshera,1020000,Updated 23 days ago
Suzuki Every  2010 Join for Sale,Suzuki,2010,82203,Petrol,Automatic,660,Sheikhupura,1750000,Updated 23 days ago
Mitsubishi Ek Wagon  2010 G for Sale,Mitsubishi,2010,100000,Petrol,Automatic,660,Karachi,1600000,Updated 23 days ago
Honda City  2003 EXi S Automatic for Sale,Honda,2003,220000,Petrol,Automatic,1500,Karachi,985000,Updated 23 days ago
Toyota Corolla  1988 XL for Sale,Toyota,1988,434884,Petrol,Manual,1300,Haripur,1350000,Updated 23 days ago
Suzuki Mehran  1990 VX for Sale,Suzuki,1990,50000,Petrol,Manual,800,Okara,360000,Updated 23 days ago
Honda Civic 7th Generation (Facelift) 2005 VTi Prosmatec 1.6 for Sale,Honda,2005,207000,Petrol,Automatic,1600,Karachi,1680000,Updated 23 days ago
Suzuki Alto  2011 VXR (CNG) for Sale,Suzuki,2011,120000,CNG,Manual,1000,Karachi,1090000,Updated 23 days ago
Suzuki Alto  2007 VXR for Sale,Suzuki,2007,150000,Petrol,Manual,1000,Karachi,890000,Updated 23 days ago
Daihatsu Charade  1986  for Sale,Daihatsu,1986,10000,Petrol,Manual,800,Karachi,300000,Updated 23 days ago
Suzuki Bolan  1990 VX (CNG) for Sale,Suzuki,1990,1,Petrol,Manual,800,Karachi,355000,Updated 23 days ago
Toyota Fj Cruiser  1972  for Sale,Toyota,1972,1,Petrol,Manual,2000,Mansehra,1650000,Updated 23 days ago
Honda Civic 6th Generation 1998 VTi Automatic 1.6 for Sale,Honda,1998,500000,Petrol,Automatic,1600,Rawalpindi,1000000,Updated 23 days ago
Nissan Sunny  1988  for Sale,Nissan,1988,100000,Petrol,Manual,1200,Taxila,560000,Updated 23 days ago
Suzuki Mehran  2008  for Sale,Suzuki,2008,14456,Petrol,Manual,800,Islamabad,650000,Updated 23 days ago
Nissan Sunny  2006 EX Saloon Automatic 1.3 for Sale,Nissan,2006,150000,Petrol,Automatic,1300,Lahore,1425000,Updated 23 days ago
Toyota Corolla  2006 Assista X Package 1.3 for Sale,Toyota,2006,1880,Petrol,Automatic,1300,Karachi,1780000,Updated 23 days ago
Hyundai Santro  2006  for Sale,Hyundai,2006,185000,Petrol,Manual,1000,Islamabad,1075000,Updated 23 days ago
Toyota Corolla 9th (E120) Generation 2005 XLi for Sale,Toyota,2005,350,Petrol,Manual,1300,Lahore,1850000,Updated 23 days ago
